Route ID,Agency ID,Route Code,Route Name,Description,Route Type,Route Color,Text Color,Route Description
333D,BMTCB,,Kempegowda Bus Station -Chinnappanahalli,,3,F53333,FFFFFF,333D :Kempegowda Bus Station -Chinnappanahalli
333E,BMTCB,,Kempegowda Bus Station -Kadugodi,,3,F53333,FFFFFF,333E :Kempegowda Bus Station -Kadugodi
333F,BMTCB,,Kempegowda Bus Station -Doddanekkundi,,3,F53333,FFFFFF,333F :Kempegowda Bus Station -Doddanekkundi
333G,BMTCB,,Kempegowda Bus Station -Nellurahalli,,3,F53333,FFFFFF,333G :Kempegowda Bus Station -Nellurahalli
333H,BMTCB,,Kempegowda Bus Station -Munnekolalu,,3,F53333,FFFFFF,333H :Kempegowda Bus Station -Munnekolalu
333J,BMTCB,,Kempegowda Bus Station -HAL Airport,,3,F53333,FFFFFF,333J :Kempegowda Bus Station -HAL Airport
333K,BMTCB,,Kempegowda Bus Station -Dr Ambedkar Nagar,,3,F53333,FFFFFF,333K :Kempegowda Bus Station -Dr Ambedkar Nagar
333L,BMTCB,,Chandra Layout -Whitefield Railway Station,,3,F53333,FFFFFF,333L :Chandra Layout -Whitefield Railway Station
333M,BMTCB,,Kempegowda Bus Station -Ashwathnagar (Marathahalli),,3,F53333,FFFFFF,333M :Kempegowda Bus Station -Ashwathnagar (Marathahalli)
333N,BMTCB,,Kempegowda Bus Station -Seetharampalya,,3,F53333,FFFFFF,333N :Kempegowda Bus Station -Seetharampalya
333R,BMTCB,,Kempegowda Bus Station -Marathahalli Bridge,,3,F53333,FFFFFF,333R :Kempegowda Bus Station -Marathahalli Bridge
334B,BMTCB,,K R Market -B Nagasandra,,3,F53333,FFFFFF,334B :K R Market -B Nagasandra
334C,BMTCB,,Kempegowda Bus Station -B Nagasandra,,3,F53333,FFFFFF,334C :Kempegowda Bus Station -B Nagasandra
334D,BMTCB,,Kempegowda Bus Station -Varthur,,3,F53333,FFFFFF,334D :Kempegowda Bus Station -Varthur
334E,BMTCB,,Domlur-Hosakote,,3,F53333,FFFFFF,334E :Domlur-Hosakote
335,BMTCB,,K R Market -Sathya Sai Hospital,,3,F53333,FFFFFF,335:K R Market -Sathya Sai Hospital
335A,BMTCB,,Kempegowda Bus Station -Sathya Sai Hospital,,3,F53333,FFFFFF,335A :Kempegowda Bus Station -Sathya Sai Hospital
335B,BMTCB,,K R Market -Basavanagar,,3,F53333,FFFFFF,335B :K R Market -Basavanagar
335C,BMTCB,,K R Market -L B Shastrinagar,,3,F53333,FFFFFF,335C :K R Market -L B Shastrinagar
335D,BMTCB,,K R Market -AECS Layout (Kundalahalli),,3,F53333,FFFFFF,335D :K R Market -AECS Layout (Kundalahalli)
335E,BMTCB,,Kempegowda Bus Station -Kundalahalli,,3,F53333,FFFFFF,335E :Kempegowda Bus Station -Kundalahalli
335F,BMTCB,,Kempegowda Bus Station -L B Shastrinagar,,3,F53333,FFFFFF,335F :Kempegowda Bus Station -L B Shastrinagar
335G,BMTCB,,Vijayanagar -Vydehi Hospital,,3,F53333,FFFFFF,335G :Vijayanagar -Vydehi Hospital
335H,BMTCB,,HAL Main Gate -Kadugodi,,3,F53333,FFFFFF,335H :HAL Main Gate -Kadugodi
336,BMTCB,,K R Market -Panathur,,3,F53333,FFFFFF,336:K R Market -Panathur
336A,BMTCB,,K R Market -Kempapura (Varthur Road),,3,F53333,FFFFFF,336A :K R Market -Kempapura (Varthur Road)
336B,BMTCB,,Kempegowda Bus Station -Kempapura (Varthur Road),,3,F53333,FFFFFF,336B :Kempegowda Bus Station -Kempapura (Varthur Road)
337,BMTCB,,K R Market -Doddanekkundi,,3,F53333,FFFFFF,337:K R Market -Doddanekkundi
338,BMTCB,,K R Market -Munnekolalu,,3,F53333,FFFFFF,338:K R Market -Munnekolalu
339,BMTCB,,Shivajinagar -Panathur,,3,F53333,FFFFFF,339:Shivajinagar -Panathur
339E,BMTCB,,Shivajinagar -Gunjur,,3,F53333,FFFFFF,339E :Shivajinagar -Gunjur
340,BMTCB,,K R Market -Gunjurpalya,,3,F53333,FFFFFF,340:K R Market -Gunjurpalya
340A,BMTCB,,Kempegowda Bus Station -Parangipalya,,3,F53333,FFFFFF,340A :Kempegowda Bus Station -Parangipalya
340B,BMTCB,,K R Market -Panathur,,3,F53333,FFFFFF,340B :K R Market -Panathur
340C,BMTCB,,Jayanagar 4th Block -Parangipalya,,3,F53333,FFFFFF,340C :Jayanagar 4th Block -Parangipalya
340D,BMTCB,,K R Market -Valepura,,3,F53333,FFFFFF,340D :K R Market -Valepura
340E,BMTCB,,Kodathi -K R Puram,,3,F53333,FFFFFF,340E :Kodathi -K R Puram
340F,BMTCB,,Shivajinagar -Parangipalya,,3,F53333,FFFFFF,340F :Shivajinagar -Parangipalya
340H,BMTCB,,Kempegowda Bus Station -HSR Layout 2nd Sector,,3,F53333,FFFFFF,340H :Kempegowda Bus Station -HSR Layout 2nd Sector
340J,BMTCB,,K R Market -Kannalli,,3,F53333,FFFFFF,340J :K R Market -Kannalli
340K,BMTCB,,K R Market -Somasundarapalya,,3,F53333,FFFFFF,340K :K R Market -Somasundarapalya
340M,BMTCB,,Kempegowda Bus Station -HSR Layout 2nd Sector,,3,F53333,FFFFFF,340M :Kempegowda Bus Station -HSR Layout 2nd Sector
340Q,BMTCB,,St John's Hospital -Shikaripalya,,3,F53333,FFFFFF,340Q :St John's Hospital -Shikaripalya
340S,BMTCB,,Shivajinagar -Parangipalya,,3,F53333,FFFFFF,340S :Shivajinagar -Parangipalya
341,BMTCB,,K R Market -Bellandur,,3,F53333,FFFFFF,341:K R Market -Bellandur
341A,BMTCB,,K R Market -Haralur (Sarjapur Road),,3,F53333,FFFFFF,341A :K R Market -Haralur (Sarjapur Road)
341B,BMTCB,,K R Market -Choodasandra,,3,F53333,FFFFFF,341B :K R Market -Choodasandra
341C,BMTCB,,K R Market -Kodandaramanagar,,3,F53333,FFFFFF,341C :K R Market -Kodandaramanagar
341D,BMTCB,,Kempegowda Bus Station -Bellandur,,3,F53333,FFFFFF,341D :Kempegowda Bus Station -Bellandur
341E,BMTCB,,Kempegowda Bus Station -Haralur (Sarjapur Road),,3,F53333,FFFFFF,341E :Kempegowda Bus Station -Haralur (Sarjapur Road)
341G,BMTCB,,Shivajinagar -Haralur (Sarjapur Road),,3,F53333,FFFFFF,341G :Shivajinagar -Haralur (Sarjapur Road)
341H,BMTCB,,Marathahalli -Shikaripalya,,3,F53333,FFFFFF,341H :Marathahalli -Shikaripalya
342,BMTCB,,K R Market -Dommasandra,,3,F53333,FFFFFF,342:K R Market -Dommasandra
342A,BMTCB,,K R Market -Sarjapur,,3,F53333,FFFFFF,342A :K R Market -Sarjapur
342B,BMTCB,,K R Market -Muthanallur,,3,F53333,FFFFFF,342B :K R Market -Muthanallur
342C,BMTCB,,K R Market -Chokkasandra (Sarjapur Road),,3,F53333,FFFFFF,342C :K R Market -Chokkasandra (Sarjapur Road)
342D,BMTCB,,K R Market -Varthur,,3,F53333,FFFFFF,342D :K R Market -Varthur
342E,BMTCB,,K R Market -Thindlu (Sarjapur),,3,F53333,FFFFFF,342E :K R Market -Thindlu (Sarjapur)
342F,BMTCB,,Kempegowda Bus Station -Sarjapur,,3,F53333,FFFFFF,342F :Kempegowda Bus Station -Sarjapur
342FA,BMTCB,,Kempegowda Bus Station -Bidaraguppe,,3,F53333,FFFFFF,342FA :Kempegowda Bus Station -Bidaraguppe
342G,BMTCB,,K R Market -Bikkana Hosahalli,,3,F53333,FFFFFF,342G :K R Market -Bikkana Hosahalli
342H,BMTCB,,St John's Hospital -Sarjapur,,3,F53333,FFFFFF,342H :St John's Hospital -Sarjapur
342J,BMTCB,,K R Market -Valagere Kallahalli,,3,F53333,FFFFFF,342J :K R Market -Valagere Kallahalli
342K,BMTCB,,K R Market -Adigara Kallahalli,,3,F53333,FFFFFF,342K :K R Market -Adigara Kallahalli
342L,BMTCB,,K R Market -Doddathimmasandra,,3,F53333,FFFFFF,342L :K R Market -Doddathimmasandra
342M,BMTCB,,K R Market -Maranagere,,3,F53333,FFFFFF,342M :K R Market -Maranagere
342MA,BMTCB,,K R Market -Ganagaluru,,3,F53333,FFFFFF,342MA :K R Market -Ganagaluru
342N,BMTCB,,K R Market -Kommasandra,,3,F53333,FFFFFF,342N :K R Market -Kommasandra
342P,BMTCB,,K R Puram -Sulakunte Dinne,,3,F53333,FFFFFF,342P :K R Puram -Sulakunte Dinne
342Q,BMTCB,,K R Market -Kodathi,,3,F53333,FFFFFF,342Q :K R Market -Kodathi
342R,BMTCB,,Shivajinagar -Sarjapur,,3,F53333,FFFFFF,342R :Shivajinagar -Sarjapur
342S,BMTCB,,St John's Hospital -Kannalli,,3,F53333,FFFFFF,342S :St John's Hospital -Kannalli
342T,BMTCB,,K R Market -Bikkanahalli,,3,F53333,FFFFFF,342T :K R Market -Bikkanahalli
342U,BMTCB,,K R Market -Pandithana Agrahara,,3,F53333,FFFFFF,342U :K R Market -Pandithana Agrahara
342V,BMTCB,,K R Market -Arenur,,3,F53333,FFFFFF,342V :K R Market -Arenur
342VA,BMTCB,,K R Market -Handenahalli (Hosur Road),,3,F53333,FFFFFF,342VA :K R Market -Handenahalli (Hosur Road)
342W,BMTCB,,K R Market -Chikkadasarahalli,,3,F53333,FFFFFF,342W :K R Market -Chikkadasarahalli
342WA,BMTCB,,Shivajinagar -Kootaganahalli,,3,F53333,FFFFFF,342WA :Shivajinagar -Kootaganahalli
342Y,BMTCB,,K R Market -Thiruvaranga,,3,F53333,FFFFFF,342Y :K R Market -Thiruvaranga
342Z,BMTCB,,K R Market -Mattanahalli,,3,F53333,FFFFFF,342Z :K R Market -Mattanahalli
343,BMTCB,,K R Market -Begur (Hosur Road),,3,F53333,FFFFFF,343:K R Market -Begur (Hosur Road)
343A,BMTCB,,Kempegowda Bus Station -Hullahalli,,3,F53333,FFFFFF,343A :Kempegowda Bus Station -Hullahalli
343B,BMTCB,,Kempegowda Bus Station -Kodichikkanahalli,,3,F53333,FFFFFF,343B :Kempegowda Bus Station -Kodichikkanahalli
343C,BMTCB,,Kempegowda Bus Station -Sriramnagar,,3,F53333,FFFFFF,343C :Kempegowda Bus Station -Sriramnagar
343D,BMTCB,,K R Market -Kodichikkanahalli,,3,F53333,FFFFFF,343D :K R Market -Kodichikkanahalli
343E,BMTCB,,Kempegowda Bus Station -Begur (Hosur Road),,3,F53333,FFFFFF,343E :Kempegowda Bus Station -Begur (Hosur Road)
343F,BMTCB,,K R Market -Viratnagar,,3,F53333,FFFFFF,343F :K R Market -Viratnagar
343G,BMTCB,,K R Market -Yelenahalli,,3,F53333,FFFFFF,343G :K R Market -Yelenahalli
343H,BMTCB,,K R Market -Hongasandra,,3,F53333,FFFFFF,343H :K R Market -Hongasandra
343J,BMTCB,,K R Market -Mylasandra (Begur),,3,F53333,FFFFFF,343J :K R Market -Mylasandra (Begur)
343K,BMTCB,,Kempegowda Bus Station -Begur Vishwapriya Layout,,3,F53333,FFFFFF,343K :Kempegowda Bus Station -Begur Vishwapriya Layout
344,BMTCB,,K R Market -Jigani,,3,F53333,FFFFFF,344:K R Market -Jigani
344A,BMTCB,,K R Market -Haragadde,,3,F53333,FFFFFF,344A :K R Market -Haragadde
344C,BMTCB,,K R Market -Bettadasanapura,,3,F53333,FFFFFF,344C :K R Market -Bettadasanapura
344D,BMTCB,,K R Market -Vittasandra,,3,F53333,FFFFFF,344D :K R Market -Vittasandra
345,BMTCB,,K R Market -Hulimangala,,3,F53333,FFFFFF,345:K R Market -Hulimangala
345A,BMTCB,,Kempegowda Bus Station -Hulimangala,,3,F53333,FFFFFF,345A :Kempegowda Bus Station -Hulimangala
345E,BMTCB,,K R Market -Kyalasanahalli (Hosur Road),,3,F53333,FFFFFF,345E :K R Market -Kyalasanahalli (Hosur Road)
346,BMTCB,,Kempegowda Bus Station -Shikaripalya,,3,F53333,FFFFFF,346:Kempegowda Bus Station -Shikaripalya
